(25/05/2024|13:10:30) [DAMASIO2|98:4B:E1:12:0D:95|138.118.91.66] : MobName:NaLan dropou o item: Moeda_de_Prata(1Mi):4026 0.0.0.0.0.0 do mob:MorlockAmald
(25/05/2024|13:10:32) [RAFAELBHZ1|5C:CD:5B:11:E1:ED|177.55.228.122] : MobName:Kamael dropou o item: Moeda_de_Prata(1Mi):4026 0.0.0.0.0.0 do mob:HorizonAmald
(25/05/2024|13:10:40) [DAMASIO2|98:4B:E1:12:0D:95|138.118.91.66] : MobName:NaLan dropou o item: Moeda_de_Prata(1Mi):4026 0.0.0.0.0.0 do mob:MorlockAmald
(25/05/2024|13:10:43) [ADEILDO02|20:89:84:06:2B:BE|104.28.234.62] : MobName:FMZINHA dropou o item: Moeda_de_Prata(1Mi):4026 0.0.0.0.0.0 do mob:GargulaAmald
(25/05/2024|13:10:46) [THAMUZ|20:89:84:07:DE:50|45.191.23.254] : MobName:THAMUZ dropou o item: Moeda_de_Prata(1Mi):4026 43.4.0.0.0.0 do mob:Demonio do Vale
(25/05/2024|13:10:51) [WELXXD1|00:1A:7D:DA:71:10|138.36.57.51] : MobName:Zadkiel dropou o item: Moeda_de_Prata(1Mi):4026 0.0.0.0.0.0 do mob:GargulaAmald
(25/05/2024|13:10:52) [SMASH40|B4:2E:99:F4:C4:2D|138.0.244.88] : MobName:LAN1 dropou o item: Esmeralda:2442 0.0.0.0.0.0 do mob:Berserker Ref
(25/05/2024|13:10:52) [GRATIDAO12|D4:D2:D6:54:19:A3|192.141.82.237] : MobName:BM-Odin dropou o item: Diamante:2441 0.0.0.0.0.0 do mob:Morlock
(25/05/2024|13:11:07) [THALES0101|40:8D:5C:ED:54:CF|177.137.198.142] : MobName:Barbecue dropou o item: Esmeralda:2442 0.0.0.0.0.0 do mob:Cria de Aranha
(25/05/2024|13:11:11) [CAPORAL4|E0:D5:5E:F0:8E:D8|179.124.196.128] : MobName:Sniper dropou o item: Esmeralda:2442 0.0.0.0.0.0 do mob:Cria de Aranha
(25/05/2024|13:11:14) [RAFAELBHZ1|5C:CD:5B:11:E1:ED|177.55.228.122] : MobName:Kamael dropou o item: Moeda_de_Prata(1Mi):4026 0.0.0.0.0.0 do mob:HorizonAmald
(25/05/2024|13:11:15) [WELXXD1|00:1A:7D:DA:71:10|138.36.57.51] : MobName:Zadkiel dropou o item: Moeda_de_Prata(1Mi):4026 0.0.0.0.0.0 do mob:GargulaAmald
(25/05/2024|13:11:16) [OLIVEIRA5|2C:8D:B1:3C:6D:B4|131.221.90.121] : MobName:Dodo5 dropou o item: Diamante:2441 0.0.0.0.0.0 do mob:Cria de Aranha
(25/05/2024|13:11:16) [THALES0404|40:8D:5C:ED:54:CF|177.137.198.142] : MobName:Death dropou o item: Moeda_de_Prata(1Mi):4026 0.0.0.0.0.0 do mob:HorizonAmald
(25/05/2024|13:11:17) [GRATIDAO12|D4:D2:D6:54:19:A3|192.141.82.237] : MobName:BM-Odin dropou o item: Esmeralda:2442 0.0.0.0.0.0 do mob:Morlock
(25/05/2024|13:11:17) [RAFAELBHZ1|5C:CD:5B:11:E1:ED|177.55.228.122] : MobName:Kamael dropou o item: Moeda_de_Prata(1Mi):4026 0.0.0.0.0.0 do mob:HorizonAmald
(25/05/2024|13:11:26) [CANEDOP2|00:1A:7D:DA:71:13|45.187.118.65] : MobName:Cualli dropou o item: Moeda_de_Prata(1Mi):4026 0.0.0.0.0.0 do mob:MorlockAmald
(25/05/2024|13:11:27) [ADEILDO02|20:89:84:06:2B:BE|104.28.234.62] : MobName:FMZINHA dropou o item: Moeda_de_Prata(1Mi):4026 0.0.0.0.0.0 do mob:GargulaAmald
(25/05/2024|13:11:29) [CAPORAL2|E0:D5:5E:F0:8E:D8|179.124.196.128] : MobName:M4A1-S dropou o item: Moeda_de_Prata(1Mi):4026 0.0.0.0.0.0 do mob:MorlockAmald
(25/05/2024|13:11:30) [LELEO17|78:45:C4:B3:4E:F3|179.0.118.116] : MobName:Bjorn dropou o item: Pedra_da_Luz:3140 0.0.0.0.0.0 do mob:Lobo Polar
(25/05/2024|13:11:31) [1415141|E4:B3:18:8A:93:13|177.70.93.8] : MobName:AntVenon dropou o item: Moeda_de_Prata(1Mi):4026 0.0.0.0.0.0 do mob:GargulaAmald
(25/05/2024|13:11:39) [THALES0404|40:8D:5C:ED:54:CF|177.137.198.142] : MobName:Death dropou o item: Moeda_de_Prata(1Mi):4026 0.0.0.0.0.0 do mob:HorizonAmald
(25/05/2024|13:11:41) [RAFAELBHZ1|5C:CD:5B:11:E1:ED|177.55.228.122] : MobName:Kamael dropou o item: Moeda_de_Prata(1Mi):4026 0.0.0.0.0.0 do mob:HorizonAmald
(25/05/2024|13:11:43) [CANEDOP2|00:1A:7D:DA:71:13|45.187.118.65] : MobName:Cualli dropou o item: Moeda_de_Prata(1Mi):4026 0.0.0.0.0.0 do mob:MorlockAmald
(25/05/2024|13:11:43) [KUMODAKS|1C:1B:0D:F3:25:CF|45.163.70.57] : MobName:Biscoito dropou o item: Moeda_de_Prata(1Mi):4026 0.0.0.0.0.0 do mob:AranhaAmald
(25/05/2024|13:11:56) [CAPORAL2|E0:D5:5E:F0:8E:D8|179.124.196.128] : MobName:M4A1-S dropou o item: Moeda_de_Prata(1Mi):4026 0.0.0.0.0.0 do mob:MorlockAmald
(25/05/2024|13:11:59) [MAITOR3|98:83:89:F3:B0:6B|200.124.88.216] : MobName:Medusa dropou o item: Moeda_de_Prata(1Mi):4026 0.0.0.0.0.0 do mob:HorizonAmald
(25/05/2024|13:12:15) [CANEDOP2|00:1A:7D:DA:71:13|45.187.118.65] : MobName:Cualli dropou o item: Moeda_de_Prata(1Mi):4026 0.0.0.0.0.0 do mob:MorlockAmald
